id,name,fullname,name-revised,fullname-revised
WOS:000339704400013,"Worley, KC|Warren, WC|Rogers, J|Locke, D|Muzny, DM|Mardis, ER|Weinstock, GM|Tardif, SD|Aagaard, KM|Archidiacono, N|Rayan, NA|Batzer, MA|Beal, K|Brejova, B|Capozzi, O|Capuano, SB|Casola, C|Chandrabose, MM|Cree, A|Dao, MD|de Jong, PJ|del Rosario, RCH|Delehaunty, KD|Dinh, HH|Eichler, EE|Fitzgerald, S|Flicek, P|Fontenot, CC|Fowler, RG|Fronick, C|Fulton, LA|Fulton, RS|Gabisi, RA|Gerlach, D|Graves, TA|Gunaratne, PH|Hahn, MW|Haig, D|Han, Y|Harris, RA|Herrero, J|Hillier, LW|Hubley, R|Hughes, JF|Hume, J|Jhangiani, SN|Jorde, LB|Joshi, V|Karakor, E|Konkel, MK|Kosiol, C|Kovar, CL|Kriventseva, EV|Lee, SL|Lewis, LR|Liu, YS|Lopez, J|Lopez-Otin, C|Lorente-Galdos, B|Mansfield, KG|Marques-Bonet, T|Minx, P|Misceo, D|Moncrieff, JS|Morgan, MB|Nazareth, LV|Newsham, I|Nguyen, NB|Okwuonu, G|Prabhakar, S|Perales, L|Pu, LL|Puente, XS|Quesada, V|Ranck, MC|Raney, BJ|Raveendran, M|Deiros, DR|Rocchi, M|Rodriguez, D|Ross, C|Ruffier, M|Ruiz, SJ|Sajjadian, S|Santibanez, J|Schrider, DR|Searle, S|Skaletsky, H|Soibam, B|Smit, AFA|Tennakoon, JB|Tomaska, L|Ullmer, B|Vejnar, CE|Ventura, M|Vilella, AJ|Vinar, T|Vogel, JH|Walker, JA|Wang, Q|Warner, CM|Wildman, DE|Witherspoon, DJ|Wright, RA|Wu, YQ|Xiao, WM|Xing, JC|Zdobnov, EM|Zhu, BL|Gibbs, RA|Wilson, RK","Worley, Kim C.|Warren, Wesley C.|Rogers, Jeffrey|Locke, Devin|Muzny, Donna M.|Mardis, Elaine R.|Weinstock, George M.|Tardif, Suzette D.|Aagaard, Kjersti M.|Archidiacono, Nicoletta|Rayan, Nirmala Arul|Batzer, Mark A.|Beal, Kathryn|Brejova, Brona|Capozzi, Oronzo|Capuano, Saverio B.|Casola, Claudio|Chandrabose, Mimi M.|Cree, Andrew|Dao, Marvin Diep|de Jong, Pieter J.|del Rosario, Ricardo Cruz-Herrera|Delehaunty, Kim D.|Dinh, Huyen H.|Eichler, Evan E.|Fitzgerald, Stephen|Flicek, Paul|Fontenot, Catherine C.|Fowler, R. Gerald|Fronick, Catrina|Fulton, Lucinda A.|Fulton, Robert S.|Gabisi, Ramatu Ayiesha|Gerlach, Daniel|Graves, Tina A.|Gunaratne, Preethi H.|Hahn, Matthew W.|Haig, David|Han, Yi|Harris, R. Alan|Herrero, Javier|Hillier, LaDeana W.|Hubley, Robert|Hughes, Jennifer F.|Hume, Jennifer|Jhangiani, Shalini N.|Jorde, Lynn B.|Joshi, Vandita|Karakor, Emre|Konkel, Miriam K.|Kosiol, Carolin|Kovar, Christie L.|Kriventseva, Evgenia V.|Lee, Sandra L.|Lewis, Lora R.|Liu, Yih-shin|Lopez, John|Lopez-Otin, Carlos|Lorente-Galdos, Belen|Mansfield, Keith G.|Marques-Bonet, Tomas|Minx, Patrick|Misceo, Doriana|Moncrieff, J. Scott|Morgan, Margaret B.|Nazareth, Lynne V.|Newsham, Irene|Ngoc Bich Nguyen|Okwuonu, Geoffrey|Prabhakar, Shyam|Perales, Lora|Pu, Ling-Ling|Puente, Xose S.|Quesada, Victor|Ranck, Megan C.|Raney, Brian J.|Raveendran, Muthuswamy|Deiros, David Rio|Rocchi, Mariano|Rodriguez, David|Ross, Corinna|Ruffier, Magali|Ruiz, San Juana|Sajjadian, Saba|Santibanez, Jireh|Schrider, Daniel R.|Searle, Steve|Skaletsky, Helen|Soibam, Benjamin|Smit, Arian F. A.|Tennakoon, Jayantha B.|Tomaska, Lubomir|Ullmer, Brygg|Vejnar, Charles E.|Ventura, Mario|Vilella, Albert J.|Vinar, Tomas|Vogel, Jan-Hinnerk|Walker, Jerilyn A.|Wang, Qing|Warner, Crystal M.|Wildman, Derek E.|Witherspoon, David J.|Wright, Rita A.|Wu, Yuanqing|Xiao, Weimin|Xing, Jinchuan|Zdobnov, Evgeny M.|Zhu, Baoli|Gibbs, Richard A.|Wilson, Richard K.","Worley, KC|Warren, WC|Rogers, J|Locke, D|Muzny, DM|Mardis, ER|Weinstock, GM|Tardif, SD|Aagaard, KM|Archidiacono, N|Rayan, NA|Batzer, MA|Beal, K|Brejova, B|Capozzi, O|Capuano, SB|Casola, C|Chandrabose, MM|Cree, A|Dao, MD|de Jong, PJ|del Rosario, RCH|Delehaunty, KD|Dinh, HH|Eichler, EE|Fitzgerald, S|Flicek, P|Fontenot, CC|Fowler, RG|Fronick, C|Fulton, LA|Fulton, RS|Gabisi, RA|Gerlach, D|Graves, TA|Gunaratne, PH|Hahn, MW|Haig, D|Han, Y|Harris, RA|Herrero, J|Hillier, LW|Hubley, R|Hughes, JF|Hume, J|Jhangiani, SN|Jorde, LB|Joshi, V|Karakor, E|Konkel, MK|Kosiol, C|Kovar, CL|Kriventseva, EV|Lee, SL|Lewis, LR|Liu, YS|Lopez, J|Lopez-Otin, C|Lorente-Galdos, B|Mansfield, KG|Marques-Bonet, T|Minx, P|Misceo, D|Moncrieff, JS|Morgan, MB|Nazareth, LV|Newsham, I|Nguyen, NB|Okwuonu, G|Prabhakar, S|Perales, L|Pu, LL|Puente, XS|Quesada, V|Ranck, MC|Raney, BJ|Raveendran, M|Deiros, DR|Rocchi, M|Rodriguez, D|Ross, C|Ruffier, M|Ruiz, SJ|Sajjadian, S|Santibanez, J|Schrider, DR|Searle, S|Skaletsky, H|Soibam, B|Smit, AFA|Tennakoon, JB|Tomaska, L|Ullmer, B|Vejnar, CE|Ventura, M|Vilella, AJ|Vinar, T|Vogel, JH|Walker, JA|Wang, Q|Warner, CM|Wildman, DE|Witherspoon, DJ|Wright, RA|Wu, YQ|Xiao, WM|Xing, JC|Zdobnov, EM|Zhu, BL|Gibbs, RA|Wilson, RK","Worley, Kim C.|Warren, Wesley C.|Rogers, Jeffrey|Locke, Devin|Muzny, Donna M.|Mardis, Elaine R.|Weinstock, George M.|Tardif, Suzette D.|Aagaard, Kjersti M.|Archidiacono, Nicoletta|Rayan, Nirmala Arul|Batzer, Mark A.|Beal, Kathryn|Brejova, Brona|Capozzi, Oronzo|Capuano, Saverio B.|Casola, Claudio|Chandrabose, Mimi M.|Cree, Andrew|Dao, Marvin Diep|de Jong, Pieter J.|del Rosario, Ricardo Cruz-Herrera|Delehaunty, Kim D.|Dinh, Huyen H.|Eichler, Evan E.|Fitzgerald, Stephen|Flicek, Paul|Fontenot, Catherine C.|Fowler, R. Gerald|Fronick, Catrina|Fulton, Lucinda A.|Fulton, Robert S.|Gabisi, Ramatu Ayiesha|Gerlach, Daniel|Graves, Tina A.|Gunaratne, Preethi H.|Hahn, Matthew W.|Haig, David|Han, Yi|Harris, R. Alan|Herrero, Javier|Hillier, LaDeana W.|Hubley, Robert|Hughes, Jennifer F.|Hume, Jennifer|Jhangiani, Shalini N.|Jorde, Lynn B.|Joshi, Vandita|Karakor, Emre|Konkel, Miriam K.|Kosiol, Carolin|Kovar, Christie L.|Kriventseva, Evgenia V.|Lee, Sandra L.|Lewis, Lora R.|Liu, Yih-shin|Lopez, John|Lopez-Otin, Carlos|Lorente-Galdos, Belen|Mansfield, Keith G.|Marques-Bonet, Tomas|Minx, Patrick|Misceo, Doriana|Moncrieff, J. Scott|Morgan, Margaret B.|Nazareth, Lynne V.|Newsham, Irene|Ngoc Bich Nguyen|Okwuonu, Geoffrey|Prabhakar, Shyam|Perales, Lora|Pu, Ling-Ling|Puente, Xose S.|Quesada, Victor|Ranck, Megan C.|Raney, Brian J.|Raveendran, Muthuswamy|Deiros, David Rio|Rocchi, Mariano|Rodriguez, David|Ross, Corinna|Ruffier, Magali|Ruiz, San Juana|Sajjadian, Saba|Santibanez, Jireh|Schrider, Daniel R.|Searle, Steve|Skaletsky, Helen|Soibam, Benjamin|Smit, Arian F. A.|Tennakoon, Jayantha B.|Tomaska, Lubomir|Ullmer, Brygg|Vejnar, Charles E.|Ventura, Mario|Vilella, Albert J.|Vinar, Tomas|Vogel, Jan-Hinnerk|Walker, Jerilyn A.|Wang, Qing|Warner, Crystal M.|Wildman, Derek E.|Witherspoon, David J.|Wright, Rita A.|Wu, YuanQing|Xiao, Weimin|Xing, Jinchuan|Zdobnov, Evgeny M.|Zhu, Baoli|Gibbs, Richard A.|Wilson, Richard K."
WOS:000339715000040,"Li, ZW|Natarajan, P|Ye, YZ|Hrabe, T|Godzik, A","Li, Zhanwen|Natarajan, Padmaja|Ye, Yuzhen|Hrabe, Thomas|Godzik, Adam","Li, ZW|Natarajan, P|Ye, YZ|Hrabe, T|Godzik, A","Li, Zhanwen|Natarajan, Padmaja|Ye, Yuzhen|Hrabe, Thomas|Godzik, Adam"
WOS:000339715000080,"Hach, F|Sarrafi, I|Hormozdiari, F|Alkan, C|Eichler, EE|Sahinalp, SC","Hach, Faraz|Sarrafi, Iman|Hormozdiari, Farhad|Alkan, Can|Eichler, Evan E.|Sahinalp, S. Cenk","Hach, F|Sarrafi, I|Hormozdiari, F|Alkan, C|Eichler, EE|Sahinalp, CS","Hach, Faraz|Sarrafi, Iman|Hormozdiari, Farhad|Alkan, Can|Eichler, Evan E.|Sahinalp, Cenk S."
WOS:000339814300026,"Wass, MN|Mooney, SD|Linial, M|Radivojac, P|Friedberg, I","Wass, Mark N.|Mooney, Sean D.|Linial, Michal|Radivojac, Predrag|Friedberg, Iddo","Wass, MN|Mooney, SD|Linial, M|Radivojac, P|Friedberg, I","Wass, Mark N.|Mooney, Sean D.|Linial, Michal|Radivojac, Predrag|Friedberg, Iddo"
WOS:000340550400003,"Bachtrog, D|Mank, JE|Peichel, CL|Kirkpatrick, M|Otto, SP|Ashman, TL|Hahn, MW|Kitano, J|Mayrose, I|Ming, R|Perrin, N|Ross, L|Valenzuela, N|Vamosi, JC","Bachtrog, Doris|Mank, Judith E.|Peichel, Catherine L.|Kirkpatrick, Mark|Otto, Sarah P.|Ashman, Tia-Lynn|Hahn, Matthew W.|Kitano, Jun|Mayrose, Itay|Ming, Ray|Perrin, Nicolas|Ross, Laura|Valenzuela, Nicole|Vamosi, Jana C.","Bachtrog, D|Mank, JE|Peichel, CL|Kirkpatrick, M|Otto, SP|Ashman, TL|Hahn, MW|Kitano, J|Mayrose, I|Ming, R|Perrin, N|Ross, L|Valenzuela, N|Vamosi, JC","Bachtrog, Doris|Mank, Judith E.|Peichel, Catherine L.|Kirkpatrick, Mark|Otto, Sarah P.|Ashman, Tia-Lynn|Hahn, Matthew W.|Kitano, Jun|Mayrose, Itay|Ming, Ray|Perrin, Nicolas|Ross, Laura|Valenzuela, Nicole|Vamosi, Jana C."
WOS:000341362800043,"Carbone, L|Harris, RA|Gnerre, S|Veeramah, KR|Lorente-Galdos, B|Huddleston, J|Meyer, TJ|Herrero, J|Roos, C|Aken, B|Anaclerio, F|Archidiacono, N|Baker, C|Barre, D|Batzer, M|Beal, K|Blancher, A|Bohrson, CL|Brameier, M|Campbell, MS|Capozzi, O|Casola, C|Chiatante, G|Cree, A|Damert, A|de Jong, PJ|Dumas, L|Fernandez-Callejo, M|Flicek, P|Fuchs, NV|Gue, I|Gut, M|Hahn, MW|Hernandez-Rodriguez, J|Hillier, LW|Hubley, R|Ianc, B|Izsvak, Z|Jablonski, NG|Johnstone, LM|Karimpour-Fard, A|Konkel, MK|Kostka, D|Lazar, NH|Lee, SL|Lewis, LR|Liu, Y|Locke, DP|Mallick, S|Mendez, FL|Muffato, M|Nazareth, LV|Nevonen, KA|O'Bleness, M|Ochis, C|Odom, DT|Pollard, KS|Quilez, J|Reich, D|Rocchi, M|Schumann, GG|Searle, S|Sikela, JM|Skollar, G|Smit, A|Sonmez, K|ten Hallers, B|Terhune, E|Thomas, GWC|Ullmer, B|Ventura, M|Walker, JA|Wall, JD|Walter, L|Ward, MC|Wheelan, SJ|Whelan, CW|White, S|Wilhelm, LJ|Woerner, AE|Yandell, M|Zhu, BL|Hammer, MF|Marques-Bonet, T|Eichler, EE|Fulton, L|Fronick, C|Muzny, DM|Warren, WC|Worley, KC|Rogers, J|Wilson, RK|Gibbs, RA","Carbone, Lucia|Harris, R. Alan|Gnerre, Sante|Veeramah, Krishna R.|Lorente-Galdos, Belen|Huddleston, John|Meyer, Thomas J.|Herrero, Javier|Roos, Christian|Aken, Bronwen|Anaclerio, Fabio|Archidiacono, Nicoletta|Baker, Carl|Barre, Daniel|Batzer, Marka.|Beal, Kathryn|Blancher, Antoine|Bohrson, Craig L.|Brameier, Markus|Campbell, Michael S.|Capozzi, Oronzo|Casola, Claudio|Chiatante, Giorgia|Cree, Andrew|Damert, Annette|de Jong, Pieter J.|Dumas, Laura|Fernandez-Callejo, Marcos|Flicek, Paul|Fuchs, Nina V.|Gue, Ivo|Gut, Marta|Hahn, Matthew W.|Hernandez-Rodriguez, Jessica|Hillier, LaDeana W.|Hubley, Robert|Ianc, Bianca|Izsvak, Zsuzsanna|Jablonski, Nina G.|Johnstone, Laurel M.|Karimpour-Fard, Anis|Konkel, Miriam K.|Kostka, Dennis|Lazar, Nathan H.|Lee, Sandra L.|Lewis, Lora R.|Liu, Yue|Locke, Devin P.|Mallick, Swapan|Mendez, Fernando L.|Muffato, Matthieu|Nazareth, Lynne V.|Nevonen, Kimberly A.|O'Bleness, Majesta|Ochis, Cornelia|Odom, Duncan T.|Pollard, Katherine S.|Quilez, Javier|Reich, David|Rocchi, Mariano|Schumann, Gerald G.|Searle, Stephen|Sikela, James M.|Skollar, Gabriella|Smit, Arian|Sonmez, Kemal|ten Hallers, Boudewijn|Terhune, Elizabeth|Thomas, Gregg W. C.|Ullmer, Brygg|Ventura, Mario|Walker, Jerilyn A.|Wall, Jeffrey D.|Walter, Lutz|Ward, Michelle C.|Wheelan, Sarah J.|Whelan, Christopher W.|White, Simon|Wilhelm, Larry J.|Woerner, August E.|Yandell, Mark|Zhu, Baoli|Hammer, Michael F.|Marques-Bonet, Tomas|Eichler, Evan E.|Fulton, Lucinda|Fronick, Catrina|Muzny, Donna M.|Warren, Wesley C.|Worley, Kim C.|Rogers, Jeffrey|Wilson, Richard K.|Gibbs, Richard A.","Carbone, L|Harris, RA|Gnerre, S|Veeramah, KR|Lorente-Galdos, B|Huddleston, J|Meyer, TJ|Herrero, J|Roos, C|Aken, B|Anaclerio, F|Archidiacono, N|Baker, C|Barre, D|Batzer, M|Beal, K|Blancher, A|Bohrson, CL|Brameier, M|Campbell, MS|Capozzi, O|Casola, C|Chiatante, G|Cree, A|Damert, A|de Jong, PJ|Dumas, L|Fernandez-Callejo, M|Flicek, P|Fuchs, NV|Gue, I|Gut, M|Hahn, MW|Hernandez-Rodriguez, J|Hillier, LW|Hubley, R|Ianc, B|Izsvak, Z|Jablonski, NG|Johnstone, LM|Karimpour-Fard, A|Konkel, MK|Kostka, D|Lazar, NH|Lee, SL|Lewis, LR|Liu, Y|Locke, DP|Mallick, S|Mendez, FL|Muffato, M|Nazareth, LV|Nevonen, KA|O'Bleness, M|Ochis, C|Odom, DT|Pollard, KS|Quilez, J|Reich, D|Rocchi, M|Schumann, GG|Searle, S|Sikela, JM|Skollar, G|Smit, A|Sonmez, K|ten Hallers, B|Terhune, E|Thomas, GWC|Ullmer, B|Ventura, M|Walker, JA|Wall, JD|Walter, L|Ward, MC|Wheelan, SJ|Whelan, CW|White, S|Wilhelm, LJ|Woerner, AE|Yandell, M|Zhu, BL|Hammer, MF|Marques-Bonet, T|Eichler, EE|Fulton, L|Fronick, C|Muzny, DM|Warren, WC|Worley, KC|Rogers, J|Wilson, RK|Gibbs, RA","Carbone, Lucia|Harris, R. Alan|Gnerre, Sante|Veeramah, Krishna R.|Lorente-Galdos, Belen|Huddleston, John|Meyer, Thomas J.|Herrero, Javier|Roos, Christian|Aken, Bronwen|Anaclerio, Fabio|Archidiacono, Nicoletta|Baker, Carl|Barre, Daniel|Batzer, Marka.|Beal, Kathryn|Blancher, Antoine|Bohrson, Craig L.|Brameier, Markus|Campbell, Michael S.|Capozzi, Oronzo|Casola, Claudio|Chiatante, Giorgia|Cree, Andrew|Damert, Annette|de Jong, Pieter J.|Dumas, Laura|Fernandez-Callejo, Marcos|Flicek, Paul|Fuchs, Nina V.|Gue, Ivo|Gut, Marta|Hahn, Matthew W.|Hernandez-Rodriguez, Jessica|Hillier, LaDeana W.|Hubley, Robert|Ianc, Bianca|Izsvak, Zsuzsanna|Jablonski, Nina G.|Johnstone, Laurel M.|Karimpour-Fard, Anis|Konkel, Miriam K.|Kostka, Dennis|Lazar, Nathan H.|Lee, Sandra L.|Lewis, Lora R.|Liu, Yue|Locke, Devin P.|Mallick, Swapan|Mendez, Fernando L.|Muffato, Matthieu|Nazareth, Lynne V.|Nevonen, Kimberly A.|O'Bleness, Majesta|Ochis, Cornelia|Odom, Duncan T.|Pollard, Katherine S.|Quilez, Javier|Reich, David|Rocchi, Mariano|Schumann, Gerald G.|Searle, Stephen|Sikela, James M.|Skollar, Gabriella|Smit, Arian|Sonmez, Kemal|ten Hallers, Boudewijn|Terhune, Elizabeth|Thomas, Gregg W. C.|Ullmer, Brygg|Ventura, Mario|Walker, Jerilyn A.|Wall, Jeffrey D.|Walter, Lutz|Ward, Michelle C.|Wheelan, Sarah J.|Whelan, Christopher W.|White, Simon|Wilhelm, Larry J.|Woerner, August E.|Yandell, Mark|Zhu, Baoli|Hammer, Michael F.|Marques-Bonet, Tomas|Eichler, Evan E.|Fulton, Lucinda|Fronick, Catrina|Muzny, Donna M.|Warren, Wesley C.|Worley, Kim C.|Rogers, Jeffrey|Wilson, Richard K.|Gibbs, Richard A."
WOS:000341381400035,"Bambach, S|Crandall, DJ|Yu, C","Bambach, Sven|Crandall, David J.|Yu, Chen","Bambach, S|Crandall, DJ|Yu, C","Bambach, Sven|Crandall, David J.|Yu, Chen"
WOS:000341519600065,"Ye, YZ","Ye, Yuzhen","Ye, YZ","Ye, Yuzhen"
WOS:000341572800008,"Sinha, RK|Ergun, F|Oikonomou, KN|Ramakrishnan, KK","Sinha, Rakesh K.|Ergun, Funda|Oikonomou, Kostas N.|Ramakrishnan, K. K.","Sinha, RK|Ergun, F|Oikonomou, KN|Ramakrishnan, KK","Sinha, Rakesh K.|Ergun, Funda|Oikonomou, Kostas N.|Ramakrishnan, K. K."
WOS:000342251500006,"Leake, D|Maguitman, A|Reichherzer, T","Leake, David|Maguitman, Ana|Reichherzer, Thomas","Leake, DB|Maguitman, A|Reichherzer, T","Leake, David B.|Maguitman, Ana|Reichherzer, Thomas"
WOS:000342912400037,"Jiang, YX|Clark, WT|Friedberg, I|Radivojac, P","Jiang, Yuxiang|Clark, Wyatt T.|Friedberg, Iddo|Radivojac, Predrag","Jiang, YX|Clark, WT|Friedberg, I|Radivojac, P","Jiang, Yuxiang|Clark, Wyatt T.|Friedberg, Iddo|Radivojac, Predrag"
WOS:000342987400009,"Schreiber, F|Kerren, A|Borner, K|Hagen, H|Zeckzer, D","Schreiber, Falk|Kerren, Andreas|Boerner, Katy|Hagen, Hans|Zeckzer, Dirk","Schreiber, F|Kerren, A|Borner, K|Hagen, H|Zeckzer, D","Schreiber, Falk|Kerren, Andreas|Borner, Katy|Hagen, Hans|Zeckzer, Dirk"
WOS:000343005700205,"Lee, MS|Oh, S|Tang, HX","Lee, Min Su|Oh, Sangyoon|Tang, Haixu","Lee, MS|Oh, S|Tang, HX","Lee, Min Su|Oh, Sangyoon|Tang, Haixu X."
WOS:000343279100005,"Lin, Q|Zhang, DQ|Connelly, K|Zhou, XS|Ni, HB","Lin, Qiang|Zhang, Daqing|Connelly, Kay|Zhou, Xingshe|Ni, Hongbo","Lin, Q|Zhang, DQ|Connelly, KH|Zhou, XS|Ni, HB","Lin, Qiang|Zhang, Daqing|Connelly, Kay H.|Zhou, Xingshe|Ni, Hongbo"
WOS:000343609900030,"Reijnhoudt, L|Costas, R|Noyons, E|Borner, K|Scharnhorst, A","Reijnhoudt, Linda|Costas, Rodrigo|Noyons, Ed|Borner, Katy|Scharnhorst, Andrea","Reijnhoudt, L|Costas, R|Noyons, E|Borner, K|Scharnhorst, A","Reijnhoudt, Linda|Costas, Rodrigo|Noyons, Ed|Borner, Katy|Scharnhorst, Andrea"
WOS:000343609900038,"Light, RP|Polley, DE|Borner, K","Light, Robert P.|Polley, David E.|Boerner, Katy","Light, RP|Polley, DE|Borner, K","Light, Robert P.|Polley, David E.|Borner, Katy"
WOS:000343660601153,"Crandall, DJ|Fox, GC|Paden, JD","Crandall, David J.|Fox, Geoffrey C.|Paden, John D.","Crandall, DJ|Fox, GC|Paden, JD","Crandall, David J.|Fox, Geoffrey C.|Paden, John D."
WOS:000343878200005,"Natarajan, S|Odom, P|Joshi, S|Khot, T|Kersting, K|Tadepalli, P","Natarajan, Sriraam|Odom, Phillip|Joshi, Saket|Khot, Tushar|Kersting, Kristian|Tadepalli, Prasad","Natarajan, S|Odom, P|Joshi, S|Khot, T|Kersting, K|Tadepalli, P","Natarajan, Sriraam|Odom, Phillip|Joshi, Saket|Khot, Tushar|Kersting, Kristian|Tadepalli, Prasad"
WOS:000344131100018,"Xie, F|Chen, Z|Shang, JX|Fox, GC","Xie, Feng|Chen, Zhen|Shang, Jiaxing|Fox, Geoffrey C.","Xie, F|Chen, Z|Shang, JX|Fox, GC","Xie, Feng|Chen, Zhen|Shang, Jiaxing|Fox, Geoffrey C."
WOS:000344580600004,"Hach, F|Numanagic, I|Sahinalp, SC","Hach, Faraz|Numanagic, Ibrahim|Sahinalp, S. Cenk","Hach, F|Numanagic, I|Sahinalp, CS","Hach, Faraz|Numanagic, Ibrahim|Sahinalp, Cenk S."
WOS:000344636500030,"Mayampurath, A|Song, EW|Mathur, A|Yu, CY|Harnmoud, Z|Mechref, Y|Tang, HX","Mayampurath, Anoop|Song, Ehwang|Mathur, Abhinav|Yu, Chuan-yih|Harnmoud, Zane|Mechref, Yehia|Tang, Haixu","Mayampurath, A|Song, EW|Mathur, A|Yu, CY|Harnmoud, Z|Mechref, Y|Tang, HX","Mayampurath, Anoop|Song, Ehwang|Mathur, Abhinav|Yu, Chuan-Yih|Harnmoud, Zane|Mechref, Yehia|Tang, Haixu X."
WOS:000344991700068,"Saket, B|Simonetto, P|Kobourov, S|Borner, K","Saket, Bahador|Simonetto, Paolo|Kobourov, Stephen|Boerner, Katy","Saket, B|Simonetto, P|Kobourov, S|Borner, K","Saket, Bahador|Simonetto, Paolo|Kobourov, Stephen|Borner, Katy"
WOS:000345638904039,"Mitchell, JE|Crandall, DJ|Fox, GC|Paden, JD","Mitchell, Jerome E.|Crandall, David J.|Fox, Geoffrey C.|Paden, John D.","Mitchell, JE|Crandall, DJ|Fox, GC|Paden, JD","Mitchell, Jerome E.|Crandall, David J.|Fox, Geoffrey C.|Paden, John D."
WOS:000345661000008,"Ismail, WM|Ye, YZ|Tang, HX","Ismail, Wazim Mohammed|Ye, Yuzhen|Tang, Haixu","Ismail, WM|Ye, YZ|Tang, HX","Ismail, Wazim Mohammed|Ye, Yuzhen|Tang, Haixu X."
WOS:000345828800018,"Hu, YL|Zhou, SY|Yu, CY|Tang, HX|Mechref, Y","Hu, Yunli|Zhou, Shiyue|Yu, Chuan-Yih|Tang, Haixu|Mechref, Yehia","Hu, YL|Zhou, SY|Yu, CY|Tang, HX|Mechref, Y","Hu, Yunli|Zhou, Shiyue|Yu, Chuan-Yih|Tang, Haixu X.|Mechref, Yehia"
WOS:000345920800060,"Montague, MJ|Li, G|Gandolfi, B|Khan, R|Aken, BL|Searle, SMJ|Minx, P|Hillier, LW|Koboldt, DC|Davis, BW|Driscoll, CA|Barr, CS|Blackistone, K|Quilez, J|Lorente-Galdos, B|Marques-Bonet, T|Alkan, C|Thomas, GWC|Hahn, MW|Menotti-Raymond, M|O'Brien, SJ|Wilson, RK|Lyons, LA|Murphy, WJ|Warren, WC","Montague, Michael J.|Li, Gang|Gandolfi, Barbara|Khan, Razib|Aken, Bronwen L.|Searle, Steven M. J.|Minx, Patrick|Hillier, LaDeana W.|Koboldt, Daniel C.|Davis, Brian W.|Driscoll, Carlos A.|Barr, Christina S.|Blackistone, Kevin|Quilez, Javier|Lorente-Galdos, Belen|Marques-Bonet, Tomas|Alkan, Can|Thomas, Gregg W. C.|Hahn, Matthew W.|Menotti-Raymond, Marilyn|O'Brien, Stephen J.|Wilson, Richard K.|Lyons, Leslie A.|Murphy, William J.|Warren, Wesley C.","Montague, MJ|Li, G|Gandolfi, B|Khan, R|Aken, BL|Searle, SMJ|Minx, P|Hillier, LW|Koboldt, DC|Davis, BW|Driscoll, CA|Barr, CS|Blackistone, K|Quilez, J|Lorente-Galdos, B|Marques-Bonet, T|Alkan, C|Thomas, GWC|Hahn, MW|Menotti-Raymond, M|O'Brien, SJ|Wilson, RK|Lyons, LA|Murphy, WJ|Warren, WC","Montague, Michael J.|Li, Gang|Gandolfi, Barbara|Khan, Razib|Aken, Bronwen L.|Searle, Steven M. J.|Minx, Patrick|Hillier, LaDeana W.|Koboldt, Daniel C.|Davis, Brian W.|Driscoll, Carlos A.|Barr, Christina S.|Blackistone, Kevin|Quilez, Javier|Lorente-Galdos, Belen|Marques-Bonet, Tomas|Alkan, Can|Thomas, Gregg W. C.|Hahn, Matthew W.|Menotti-Raymond, Marilyn|O'Brien, Stephen J.|Wilson, Richard K.|Lyons, Leslie A.|Murphy, William J.|Warren, Wesley C."
WOS:000346039400025,"Song, E|Mayampurath, A|Yu, CY|Tang, HX|Mechref, Y","Song, Ehwang|Mayampurath, Anoop|Yu, Chuan-Yih|Tang, Haixu|Mechref, Yehia","Song, E|Mayampurath, A|Yu, CY|Tang, HX|Mechref, Y","Song, Ehwang|Mayampurath, Anoop|Yu, Chuan-Yih|Tang, Haixu X.|Mechref, Yehia"
WOS:000346179600003,"Pereira, L|Soares, P|Triska, P|Rito, T|van der Waerden, A|Li, B|Radivojac, P|Samuels, DC","Pereira, Luisa|Soares, Pedro|Triska, Petr|Rito, Teresa|van der Waerden, Agnes|Li, Biao|Radivojac, Predrag|Samuels, David C.","Pereira, L|Soares, P|Triska, P|Rito, T|van der Waerden, A|Li, B|Radivojac, P|Samuels, DC","Pereira, Luisa|Soares, Pedro|Triska, Petr|Rito, Teresa|van der Waerden, Agnes|Li, Biao|Radivojac, Predrag|Samuels, David C."
WOS:000346189700001,"Jiang, XQ|Zhao, YG|Wang, XF|Malin, B|Wang, S|Ohno-Machado, L|Tang, HX","Jiang, Xiaoqian|Zhao, Yongan|Wang, Xiaofeng|Malin, Bradley|Wang, Shuang|Ohno-Machado, Lucila|Tang, Haixu","Jiang, XQ|Zhao, YG|Wang, XF|Malin, B|Wang, S|Ohno-Machado, L|Tang, HX","Jiang, Xiaoqian|Zhao, Yongan|Wang, XiaoFeng|Malin, Bradley|Wang, Shuang|Ohno-Machado, Lucila|Tang, Haixu X."
WOS:000346356200112,"Duan, K|Batra, D|Crandall, D","Duan, Kun|Batra, Dhruv|Crandall, David","Duan, K|Batra, D|Crandall, DJ","Duan, Kun|Batra, Dhruv|Crandall, David J."
WOS:000346656700043,"Denton, JF|Lugo-Martinez, J|Tucker, AE|Schrider, DR|Warren, WC|Hahn, MW","Denton, James F.|Lugo-Martinez, Jose|Tucker, Abraham E.|Schrider, Daniel R.|Warren, Wesley C.|Hahn, Matthew W.","Denton, JF|Lugo-Martinez, J|Tucker, AE|Schrider, DR|Warren, WC|Hahn, MW","Denton, James F.|Lugo-Martinez, Jose|Tucker, Abraham E.|Schrider, Daniel R.|Warren, Wesley C.|Hahn, Matthew W."
